,no,date,group,campaign_id,order_info,address,payment
269,B0RC008QFQ,2020-09-11 11:39:20,울트라콜,2200635,차돌짬뽕,인천 남동구 구월3동 ****,10000
268,B0RC009QL9,2020-09-11 11:50:43,울트라콜,2200631,쟁반짜장 외 1,인천 남동구 구월2동 ****,36500
267,B0RC00ASE5,2020-09-11 12:02:57,울트라콜,2200622,짜장 외 2,인천 남동구 구월1동 ****,20000
266,B0RC00CR7A,2020-09-11 12:25:38,울트라콜,2200618,옛날고기짬뽕 외 2,인천 미추홀구 문학동 ****,21500
265,B0RC00E2W6,2020-09-11 12:49:50,울트라콜,2200622,짜장,인천 남동구 구월1동 ****,11000
264,B0RC00GDI8,2020-09-11 13:20:09,울트라콜,2200628,1셋트(탕수육+짜장2+콜라),인천 남동구 구월1동 ****,20000
263,B0RC00M8KB,2020-09-11 15:32:34,울트라콜,2200622,옛날고기짬뽕 외 1,인천 남동구 구월1동 ****,15500
262,B0RC00MWPP,2020-09-11 15:46:45,울트라콜,2200625,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 간석1동 ****,21000
261,B0RC00X758,2020-09-11 17:59:19,울트라콜,2200631,삼선짬뽕,인천 남동구 구월2동 ****,10000
260,B0RC0168IV,2020-09-11 18:52:58,울트라콜,2200622,짬뽕 외 3,인천 남동구 구월1동 ****,62000
259,B0RC01DK67,2020-09-11 19:38:21,울트라콜,2200631,싱글요리세트,인천 남동구 구월2동 ****,15000
258,B0RC01GSPP,2020-09-11 20:01:15,울트라콜,2200634,양장피 외 1,인천 미추홀구 주안4동 ****,36000
257,B0RC01H8GK,2020-09-11 20:06:31,울트라콜,2200617,1셋트(탕수육+짜장2+콜라),인천 남동구 구월1동 ****,19000
256,B0RC01I235,2020-09-11 20:11:32,울트라콜,2200635,옛날고기짬뽕 외 1,인천 남동구 구월3동 ****,10000
255,B0RD004G79,2020-09-12 09:27:35,울트라콜,2200620,탕볶밥 외 1,인천 남동구 구월1동 ****,11000
254,B0RD004RLT,2020-09-12 09:31:21,울트라콜,2200625,짜장 외 2,인천 남동구 구월1동 ****,10000
253,B0RD005HMI,2020-09-12 10:14:04,울트라콜,2200634,사이다 외 1,인천 미추홀구 주안6동 ****,12500
252,B0RD006PP3,2020-09-12 10:56:19,울트라콜,2200625,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 간석1동 ****,20000
251,B0RD007OXC,2020-09-12 11:14:27,울트라콜,2200625,삼선짬뽕 외 1,인천 미추홀구 주안4동 ****,15500
250,B0RD00AWRI,2020-09-12 11:50:19,울트라콜,2200617,나 셋트(탕수육+짬뽕1+콜라),인천 남동구 구월1동 ****,17000
249,B0RD00BSO7,2020-09-12 12:01:57,울트라콜,2200631,짜장 외 1,인천 남동구 구월2동 ****,13500
248,B0RD00BTQL,2020-09-12 12:03:59,울트라콜,2200625,삼선간짜장 외 1,인천 남동구 구월1동 ****,12000
247,B0RD00D12I,2020-09-12 12:16:45,울트라콜,2200628,간짜장 외 2,인천 남동구 구월1동 ****,23000
246,B0RD00DJZC,2020-09-12 12:19:16,울트라콜,2200628,짜장 외 1,인천 남동구 구월1동 ****,13500
245,B0RD00GFSH,2020-09-12 12:52:18,울트라콜,2200634,볶음밥 외 1,인천 미추홀구 주안6동 ****,25000
244,B0RD00GUR7,2020-09-12 12:55:04,울트라콜,2200631,탕짜면 외 1,인천 남동구 간석2동 ****,19500
243,B0RD00HL68,2020-09-12 13:03:02,울트라콜,2200622,탕짜면 외 1,인천 남동구 구월1동 ****,15500
242,B0RD00IM3U,2020-09-12 13:14:01,울트라콜,2200631,짜장 외 2,인천 남동구 구월2동 ****,30000
241,B0RD00HZSF,2020-09-12 13:25:31,울트라콜,2200619,잡탕밥 외 1,인천 남동구 구월2동 ****,22000
240,B0RD00KAK1,2020-09-12 13:34:50,울트라콜,2200633,옛날고기짬뽕,인천 남동구 구월3동 ****,24000
239,B0RD00LFVE,2020-09-12 13:47:27,울트라콜,2200619,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 간석1동 ****,21000
238,B0RD00MB55,2020-09-12 14:01:53,울트라콜,2200634,나 셋트(탕수육+짬뽕1+콜라),인천 미추홀구 주안6동 ****,17000
237,B0RD00M8W0,2020-09-12 14:02:08,울트라콜,2200631,옛날고기짬뽕 외 2,인천 남동구 구월2동 ****,22500
236,B0RD00MUK9,2020-09-12 14:04:38,울트라콜,2200628,쟁반짬뽕,인천 남동구 구월1동 ****,16000
235,B0RD00O6HS,2020-09-12 14:23:59,울트라콜,2200625,삼선짬뽕 외 1,인천 남동구 간석4동 ****,20000
234,B0RD00P93U,2020-09-12 14:39:03,울트라콜,2200634,1셋트(탕수육+짜장2+콜라),인천 미추홀구 주안6동 ****,20000
233,B0RD00PTBF,2020-09-12 14:49:20,울트라콜,2200619,검은콩국수 외 2,인천 남동구 간석1동 ****,23000
232,B0RD00QOOX,2020-09-12 14:59:59,울트라콜,2200618,2셋트(탕수육+짜장+짬뽕+콜라) 외 1,인천 미추홀구 문학동 ****,30000
231,B0RD014BR0,2020-09-12 17:41:39,울트라콜,2200634,2셋트(탕수육+짜장+짬뽕+콜라) 외 1,인천 미추홀구 주안6동 ****,21000
230,B0RD017F34,2020-09-12 18:03:09,울트라콜,2200617,오징어덮밥 외 1,,26000
229,B0RD01DMPA,2020-09-12 18:39:52,울트라콜,2200628,간짜장 외 1,인천 남동구 구월1동 ****,24500
228,B0RD01DJQ6,2020-09-12 18:40:29,울트라콜,2200628,탕짜면,인천 남동구 구월1동 ****,10000
227,B0RD01FUJS,2020-09-12 18:53:13,울트라콜,2200625,싱글요리세트,인천 남동구 간석1동 ****,15000
226,B0RD01K1AH,2020-09-12 19:21:39,울트라콜,2200633,옛날고기짬뽕 외 2,인천 남동구 구월3동 ****,20000
225,B0RE0052WB,2020-09-13 09:22:39,울트라콜,2200622,볶음밥 외 1,인천 남동구 구월1동 ****,18000
224,B0RE004RAJ,2020-09-13 09:26:31,울트라콜,2200634,14셋트(탕수육+차돌짬뽕2+콜라) 외 1,인천 미추홀구 주안4동 ****,34500
223,B0RE0051ZB,2020-09-13 09:49:32,울트라콜,2200628,짜장 외 1,인천 남동구 구월1동 ****,13500
222,B0RE0059X0,2020-09-13 09:54:20,울트라콜,2200618,간짜장 외 1,인천 미추홀구 문학동 ****,14000
221,B0RE005O86,2020-09-13 10:10:13,울트라콜,2200631,삼선짬뽕,인천 남동구 구월2동 ****,10000
220,B0RE006E3R,2020-09-13 10:32:36,울트라콜,2200621,차돌짬뽕 외 1,인천 남구 주안8동 ****,13000
219,B0RE007GK3,2020-09-13 11:00:38,울트라콜,2200635,잡채밥 외 4,,82500
218,B0RE007IWR,2020-09-13 11:02:00,울트라콜,2200620,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 구월1동 ****,20000
217,B0RE009Y7I,2020-09-13 11:33:16,울트라콜,2200620,삼선볶음밥,인천 남동구 구월1동 ****,10500
216,B0RE00B302,2020-09-13 11:44:58,울트라콜,2200620,쟁반짜장 외 2,인천 남동구 구월1동 ****,29000
215,B0RE00BK8K,2020-09-13 11:51:59,울트라콜,2200625,차돌짬뽕,인천 남동구 간석1동 ****,11000
214,B0RE00C3GI,2020-09-13 11:58:21,울트라콜,2200621,제육덮밥 외 1,인천 미추홀구 주안8동 ****,24000
213,B0RE00FHGR,2020-09-13 12:31:54,울트라콜,2200620,바 셋트(탕수육+차돌짬뽕1+콜라) 외 1,인천 남동구 구월1동 ****,29000
212,B0RE00G79O,2020-09-13 12:40:02,울트라콜,2200633,싱글요리세트,인천 남동구 구월3동 ****,16000
211,B0RE00GB4H,2020-09-13 12:42:35,울트라콜,2200628,라 셋트(탕수육+삼선짬뽕1+콜라),인천 남동구 구월1동 ****,20000
210,B0RE00IP4V,2020-09-13 13:03:28,울트라콜,2200628,4셋트(탕수육+짜장+고기짬뽕+콜라),인천 남동구 구월1동 ****,24000
209,B0RE00IVKT,2020-09-13 13:07:33,울트라콜,2200634,5셋트(탕수육+짜장+차돌짬뽕+콜라),인천 미추홀구 주안6동 ****,25000
208,B0RE00JEWE,2020-09-13 13:13:04,울트라콜,2200618,다 셋트(탕수육+볶음밥1+콜라) 외 1,인천 미추홀구 문학동 ****,29500
207,B0RE00LTRH,2020-09-13 13:37:45,울트라콜,2200634,다 셋트(탕수육+볶음밥1+콜라),인천 미추홀구 주안6동 ****,19000
206,B0RE00M0TS,2020-09-13 13:41:08,울트라콜,2200617,차돌짬뽕,인천 남동구 구월1동 ****,20000
205,B0RE00LX3A,2020-09-13 13:41:14,울트라콜,2200618,바 셋트(탕수육+차돌짬뽕1+콜라) 외 1,인천 미추홀구 문학동 ****,27000
204,B0RE00M470,2020-09-13 13:43:31,울트라콜,2200634,삼선짬뽕 외 2,인천 미추홀구 주안6동 ****,24000
203,B0RE00N0AK,2020-09-13 13:55:35,울트라콜,2200631,간짜장 외 1,인천 남동구 구월2동 ****,31000
202,B0RE00PGVO,2020-09-13 14:22:31,울트라콜,2200628,삼선고추짬뽕,인천 남동구 구월1동 ****,10000
201,B0RE00PC7J,2020-09-13 14:23:39,울트라콜,2200631,2셋트(탕수육+짜장+짬뽕+콜라) 외 1,인천 남동구 구월2동 ****,26500
200,B0RE00QRZY,2020-09-13 14:40:41,울트라콜,2200622,간짜장 외 1,인천 남동구 구월4동 ****,16500
199,B0RE00RRI6,2020-09-13 14:56:00,울트라콜,2200635,차돌짬뽕 외 2,인천 미추홀구 관교동 ****,20500
198,B0RE00XNU3,2020-09-13 16:20:01,울트라콜,2200620,짜장 외 1,인천 남동구 구월1동 ****,12000
197,B0RE00YUN9,2020-09-13 16:30:31,울트라콜,2200625,냉짬뽕 외 3,,60000
196,B0RE011WOZ,2020-09-13 17:03:27,울트라콜,2200617,1셋트(탕수육+짜장2+콜라) 외 1,인천 남동구 구월1동 ****,30000
195,B0RE014FKO,2020-09-13 17:23:02,울트라콜,2200622,짬뽕 외 1,인천 남동구 구월1동 ****,13000
194,B0RE015RMA,2020-09-13 17:32:51,울트라콜,2200620,환타 외 5,인천 남동구 구월1동 ****,48500
193,B0RE017M04,2020-09-13 17:45:41,울트라콜,2200625,옛날고기짬뽕 외 1,인천 남동구 간석1동 ****,23000
192,B0RE01FPJQ,2020-09-13 18:36:46,울트라콜,2200633,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 구월3동 ****,21000
191,B0RE01GGGB,2020-09-13 18:40:45,울트라콜,2200628,삼선고추짬뽕 외 3,인천 남동구 구월1동 ****,44500
190,B0RE01I6S1,2020-09-13 18:52:32,울트라콜,2200620,삼선고추짬뽕,인천 남동구 구월1동 ****,10000
189,B0RE01PONF,2020-09-13 19:49:53,울트라콜,2200628,삼선짬뽕 외 1,인천 남동구 구월1동 ****,27000
188,B0RE01SEOL,2020-09-13 20:12:59,울트라콜,2200621,짜장 외 2,인천 미추홀구 주안8동 ****,16000
187,B0RE01SAJZ,2020-09-13 20:14:20,울트라콜,2200619,옛날고기짬뽕 외 1,인천 남동구 간석1동 ****,22500
186,B0RF003R5C,2020-09-14 09:33:13,울트라콜,2200631,짬뽕 외 1,인천 남동구 만수5동 ****,14500
185,B0RF00453Y,2020-09-14 10:14:40,울트라콜,2200631,차돌짬뽕 외 1,인천 남동구 구월2동 ****,18000
184,B0RF0052RD,2020-09-14 10:59:01,울트라콜,2200620,탕짬면,,10000
183,B0RF005F1D,2020-09-14 11:07:13,울트라콜,2200628,간짜장 외 3,인천 남동구 구월1동 ****,30500
182,B0RF006J9W,2020-09-14 11:21:34,울트라콜,2200633,7셋트(탕수육+쟁반짜장2인+콜라),인천 미추홀구 주안6동 ****,24000
181,B0RF006QNE,2020-09-14 11:23:21,울트라콜,2200622,5셋트(탕수육+짜장+차돌짬뽕+콜라) 외 1,인천 남동구 구월1동 ****,31000
180,B0RF006KRO,2020-09-14 11:24:35,울트라콜,2200620,쟁반짜장2인+군만두8개,인천 남동구 구월1동 ****,16000
179,B0RF006XKH,2020-09-14 11:24:53,울트라콜,2200617,1셋트(탕수육+짜장2+콜라),인천 남동구 구월1동 ****,19000
178,B0RF007AMJ,2020-09-14 11:30:13,울트라콜,2200619,간짜장 외 1,인천 남동구 간석1동 ****,14500
177,B0RF008NK5,2020-09-14 11:50:23,울트라콜,2200634,짬짜면 외 1,인천 미추홀구 주안6동 ****,17000
176,B0RF009SR1,2020-09-14 12:03:56,울트라콜,2200633,차돌짬뽕 외 1,인천 남동구 구월3동 ****,12000
175,B0RF00BWRA,2020-09-14 12:38:25,울트라콜,2200625,냉짬뽕 외 2,,21500
174,B0RF00D8ZA,2020-09-14 12:58:40,울트라콜,2200621,차돌짬뽕,인천 미추홀구 관교동 ****,11000
173,B0RF00DMK2,2020-09-14 13:11:11,울트라콜,2200622,2셋트(탕수육+짜장+짬뽕+콜라) 외 1,인천 남동구 구월1동 ****,26500
172,B0RF00F97W,2020-09-14 13:41:38,울트라콜,2200621,군만두 외 1,인천 미추홀구 주안8동 ****,13000
171,B0RF00FMI0,2020-09-14 13:43:57,울트라콜,2200634,차돌짬뽕 외 1,인천 미추홀구 주안6동 ****,27000
170,B0RF00KEPG,2020-09-14 15:54:21,울트라콜,2200619,사 셋트(탕수육+쟁반짜장1인+콜라),인천 남동구 간석3동 ****,19000
169,B0RF00MDZJ,2020-09-14 16:47:07,울트라콜,2200619,차돌짬뽕 외 1,인천 남동구 간석4동 ****,11000
168,B0RF00PSO4,2020-09-14 17:41:33,울트라콜,2200628,탕짜면,인천광역시 남동구 구월1동 ****,10000
167,B0RF00QUZT,2020-09-14 17:52:47,울트라콜,2200619,양장피,인천 남동구 간석2동 ****,30000
166,B0RF00VSGG,2020-09-14 18:40:55,울트라콜,2200631,5셋트(탕수육+짜장+차돌짬뽕+콜라) 외 1,인천 남동구 구월2동 ****,34000
165,B0RF00W52F,2020-09-14 18:45:31,울트라콜,2200628,싱글요리세트,인천 남동구 구월1동 ****,16000
164,B0RF00WINL,2020-09-14 18:47:03,울트라콜,2200631,싱글요리세트,인천 남동구 구월2동 ****,16000
163,B0RF00WM4W,2020-09-14 18:58:33,울트라콜,2200628,차돌짬뽕밥,인천 남동구 구월1동 ****,11000
162,B0RF00Y5GG,2020-09-14 19:02:39,울트라콜,2200620,1셋트(탕수육+짜장2+콜라),인천 남동구 구월1동 ****,21000
161,B0RF01199Q,2020-09-14 19:32:33,울트라콜,2200634,탕짬면 외 1,인천 남동구 간석1동 ****,17000
160,B0RF0135HE,2020-09-14 19:55:02,울트라콜,2200625,불짜장 외 1,인천 남동구 구월1동 ****,10500
477,B0RG00JTQD,2020-09-15 15:04:51,울트라콜,2200621,2셋트(탕수육+짜장+짬뽕+콜라),인천 남구 주안8동 ****,20000
476,B0RG00QH29,2020-09-15 17:28:40,울트라콜,2200631,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 간석2동 ****,21000
475,B0RG00R7PB,2020-09-15 17:38:23,울트라콜,2200634,차돌짬뽕밥,인천 남구 주안4동 ****,11000
474,B0RG00TE9Q,2020-09-15 18:02:24,울트라콜,2200634,고추잡채,인천 미추홀구 주안6동 ****,30000
473,B0RG00YWH4,2020-09-15 18:47:54,울트라콜,2200619,짬뽕밥 외 1,인천 남동구 간석2동 ****,13000
472,B0RG013F0Z,2020-09-15 19:26:51,울트라콜,2200625,볶음밥 외 1,인천 남동구 간석1동 ****,16000
471,B0RG014N3J,2020-09-15 19:39:30,울트라콜,2200634,차돌짬뽕,인천 미추홀구 주안6동 ****,10000
470,B0RG016016,2020-09-15 19:55:52,울트라콜,2200631,삼선볶음밥 외 1,인천 남동구 구월2동 ****,11000
469,B0RG0168MJ,2020-09-15 19:58:44,울트라콜,2200625,1셋트(탕수육+짜장2+콜라),인천 남동구 구월1동 ****,19000
468,B0RG0177TG,2020-09-15 20:10:58,울트라콜,2200620,사 셋트(탕수육+쟁반짜장1인+콜라) 외 1,인천 남동구 구월1동 ****,27000
467,B0RI003M36,2020-09-17 09:58:42,울트라콜,2200620,탕짜면 외 1,인천 남동구 구월1동 ****,10500
466,B0RI00643X,2020-09-17 11:13:19,울트라콜,2200620,짜장 외 2,인천 남동구 구월1동 ****,11500
465,B0RI00608B,2020-09-17 11:27:12,울트라콜,2200633,탕볶밥 외 1,인천 남동구 구월3동 ****,24500
464,B0RI006YIH,2020-09-17 11:27:51,울트라콜,2200622,차돌짬뽕 외 1,인천 남동구 구월1동 ****,24000
463,B0RI0078P6,2020-09-17 11:29:16,울트라콜,2200617,1셋트(탕수육+짜장2+콜라),인천 남동구 구월1동 ****,19000
462,B0RI0087X2,2020-09-17 11:41:29,울트라콜,2200620,공기밥 외 2,,11000
461,B0RI008L69,2020-09-17 11:45:27,울트라콜,2200631,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 구월2동 ****,20000
460,B0RI00AGXW,2020-09-17 12:10:45,울트라콜,2200635,차돌짬뽕 외 3,인천 미추홀구 관교동 ****,44000
459,B0RI00BD65,2020-09-17 12:20:29,울트라콜,2200634,가 셋트(탕수육+짜장1+콜라),인천 미추홀구 주안6동 ****,17000
458,B0RI00CUFT,2020-09-17 12:42:07,울트라콜,2200633,2셋트(탕수육+짜장+짬뽕+콜라),인천 미추홀구 주안8동 ****,20000
457,B0RI00HMM3,2020-09-17 14:20:54,울트라콜,2200634,가 셋트(탕수육+짜장1+콜라),인천 남구 주안4동 ****,16000
456,B0RI00JGFZ,2020-09-17 15:08:32,울트라콜,2200622,1셋트(탕수육+짜장2+콜라),인천 남동구 구월1동 ****,21000
455,B0RI00L06D,2020-09-17 15:49:23,울트라콜,2200617,삼선짬뽕,인천 남동구 구월1동 ****,20000
454,B0RI00LXXT,2020-09-17 16:16:45,울트라콜,2200633,탕짜면,인천 남동구 구월3동 ****,10000
453,B0RI00MWEW,2020-09-17 16:37:23,울트라콜,2200618,차돌짬뽕,인천 미추홀구 문학동 ****,11000
452,B0RI00PD0R,2020-09-17 17:18:02,울트라콜,2200631,13셋트(탕수육+고기짬뽕2+콜라),인천 남동구 구월2동 ****,26000
451,B0RI00QLP0,2020-09-17 17:34:05,울트라콜,2200631,잡채밥 외 3,,42000
450,B0RI0119QF,2020-09-17 19:04:37,울트라콜,2200628,짬짜면 외 1,인천 남동구 구월1동 ****,32000
449,B0RI012WKC,2020-09-17 19:16:14,울트라콜,2200619,고추덮밥 외 2,인천 남동구 간석2동 ****,39000
448,B0RI0131W3,2020-09-17 19:17:51,울트라콜,2200617,싱글요리세트,인천 남동구 구월1동 ****,16000
447,B0RI016HO1,2020-09-17 19:52:24,울트라콜,2200628,짬짜면 외 1,인천 남동구 구월2동 ****,17500
446,B0RI016V16,2020-09-17 19:57:28,울트라콜,2200618,싱글요리세트,인천 미추홀구 문학동 ****,18000
445,B0RI01807A,2020-09-17 20:09:14,울트라콜,2200634,처음처럼 외 2,인천 미추홀구 주안6동 ****,11500
444,B0RJ003NAJ,2020-09-18 09:36:16,울트라콜,2200634,탕짜면,인천 미추홀구 주안4동 ****,10000
443,B0RJ003MVB,2020-09-18 09:47:32,울트라콜,2200634,차 세트(탕수육+냉짬뽕1+콜라) 외 1,인천 미추홀구 주안6동 ****,28500
442,B0RJ004ONJ,2020-09-18 10:43:56,울트라콜,2200625,차돌짬뽕,인천 남동구 간석1동 ****,22000
441,B0RJ005A7Y,2020-09-18 11:00:26,울트라콜,2200631,바 셋트(탕수육+차돌짬뽕1+콜라),인천 남동구 구월2동 ****,20000
440,B0RJ005J8A,2020-09-18 11:03:18,울트라콜,2200634,불짜장 외 2,인천 미추홀구 주안6동 ****,10000
439,B0RJ008B5H,2020-09-18 11:41:07,울트라콜,2200628,짜장 외 1,인천 남동구 구월1동 ****,10500
438,B0RJ008KU2,2020-09-18 11:42:02,울트라콜,2200634,4셋트(탕수육+짜장+고기짬뽕+콜라),인천 미추홀구 주안6동 ****,24000
437,B0RJ008EFL,2020-09-18 11:42:49,울트라콜,2200621,탕짜면,인천 미추홀구 주안8동 ****,10000
436,B0RJ00ARJW,2020-09-18 12:10:31,울트라콜,2200634,간짜장 외 1,인천 남구 주안4동 ****,14500
435,B0RJ00AU68,2020-09-18 12:12:56,울트라콜,2200625,짬뽕,인천 남동구 간석1동 ****,13000
434,B0RJ00C276,2020-09-18 12:29:41,울트라콜,2200617,짜장 외 2,인천 남동구 구월1동 ****,17500
433,B0RJ00D0O4,2020-09-18 12:42:19,울트라콜,2200635,1셋트(탕수육+짜장2+콜라) 외 1,인천 미추홀구 관교동 ****,27500
432,B0RJ00D9TG,2020-09-18 12:47:35,울트라콜,2200625,3셋트(탕수육+짬뽕2+콜라),인천 남동구 간석1동 ****,21000
431,B0RJ00DGDC,2020-09-18 12:50:52,울트라콜,2200628,짜장 외 1,인천 남동구 구월1동 ****,14500
430,B0RJ00E91M,2020-09-18 13:06:16,울트라콜,2200621,차돌짬뽕 외 1,인천 미추홀구 관교동 ****,13000
429,B0RJ00EWK8,2020-09-18 13:16:23,울트라콜,2200617,나 셋트(탕수육+짬뽕1+콜라),인천 남동구 구월1동 ****,18000
428,B0RJ00G2PZ,2020-09-18 13:37:57,울트라콜,2200621,4셋트(탕수육+짜장+고기짬뽕+콜라),인천 미추홀구 주안4동 ****,23000
427,B0RJ00GQ2Q,2020-09-18 13:54:11,울트라콜,2200628,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 구월1동 ****,20000
426,B0RJ00H8BK,2020-09-18 14:08:17,울트라콜,2200620,4셋트(탕수육+짜장+고기짬뽕+콜라),,24000
425,B0RJ00IFRD,2020-09-18 14:36:14,울트라콜,2200633,차돌짬뽕 외 2,인천 남동구 구월3동 ****,53000
424,B0RJ00IKHG,2020-09-18 14:41:05,울트라콜,2200622,삼선짬뽕,인천 남동구 구월1동 ****,10000
423,B0RJ00MCZI,2020-09-18 16:23:35,울트라콜,2200619,냉짬뽕 외 1,인천 남동구 간석1동 ****,14500
422,B0RJ00WD9N,2020-09-18 18:26:15,울트라콜,2200631,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 구월2동 ****,20000
421,B0RJ00YDHA,2020-09-18 18:40:17,울트라콜,2200631,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 구월2동 ****,20000
420,B0RJ018BD1,2020-09-18 19:53:00,울트라콜,2200634,삼선짬뽕 외 1,인천 미추홀구 주안4동 ****,22000
419,B0RK00463U,2020-09-19 09:25:31,울트라콜,2200631,싱글요리세트,인천 남동구 간석4동 ****,16000
418,B0RK0047V7,2020-09-19 09:41:49,울트라콜,2200622,싱글요리세트,인천 남동구 구월1동 ****,15000
417,B0RK00529L,2020-09-19 10:20:39,울트라콜,2200622,삼선고추짬뽕,인천 남동구 구월1동 ****,11000
416,B0RK005CMZ,2020-09-19 10:34:00,울트라콜,2200633,불짜장 외 1,인천 남동구 구월3동 ****,15500
415,B0RK007X2C,2020-09-19 11:25:46,울트라콜,2200635,짜장 외 2,인천 미추홀구 관교동 ****,46500
414,B0RK007YYX,2020-09-19 11:27:33,울트라콜,2200635,바 셋트(탕수육+차돌짬뽕1+콜라),인천 남동구 구월3동 ****,20000
413,B0RK00AJBS,2020-09-19 11:57:59,울트라콜,2200620,삼선고추짬뽕,인천 남동구 구월1동 ****,10000
412,B0RK00ARIU,2020-09-19 12:00:02,울트라콜,2200621,콜라 외 1,인천 남동구 구월3동 ****,10500
411,B0RK00AYPI,2020-09-19 12:02:45,울트라콜,2200628,간짜장 외 3,인천 남동구 구월2동 ****,61500
410,B0RK00CXHB,2020-09-19 12:23:35,울트라콜,2200621,탕수육 외 1,인천 미추홀구 주안8동 ****,23500
409,B0RK00GGP9,2020-09-19 13:02:35,울트라콜,2200628,차돌짬뽕,인천 남동구 구월1동 ****,11000
408,B0RK00HWQL,2020-09-19 13:21:35,울트라콜,2200631,9셋트(탕수육+삼선짜장+삼선짬뽕+콜라) 외 2,인천 남동구 구월2동 ****,65000
407,B0RK00I6SK,2020-09-19 13:25:36,울트라콜,2200628,4셋트(탕수육+짜장+고기짬뽕+콜라),인천 남동구 간석2동 ****,23000
406,B0RK00INCV,2020-09-19 13:30:11,울트라콜,2200628,2셋트(탕수육+짜장+짬뽕+콜라) 외 1,인천 남동구 구월1동 ****,27000
405,B0RK00JMEL,2020-09-19 13:44:02,울트라콜,2200625,짜장 외 1,인천 남동구 간석1동 ****,34500
404,B0RK00MFZH,2020-09-19 14:24:48,울트라콜,2200625,1셋트(탕수육+짜장2+콜라),인천 남동구 간석1동 ****,19000
403,B0RK00MW48,2020-09-19 14:31:35,울트라콜,2200620,불짬뽕 외 1,인천 남동구 구월1동 ****,17000
402,B0RK00N36J,2020-09-19 14:35:23,울트라콜,2200625,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 구월3동 ****,21000
401,B0RK00ODWQ,2020-09-19 14:59:34,울트라콜,2200620,짜장 외 1,인천 남동구 구월1동 ****,10500
400,B0RK00PQTS,2020-09-19 15:21:48,울트라콜,2200617,차돌짬뽕,인천 남동구 구월1동 ****,10000
399,B0RK00S930,2020-09-19 16:07:48,울트라콜,2200620,냉짬뽕 외 1,인천 남동구 구월1동 ****,10000
398,B0RK00SKZ7,2020-09-19 16:15:41,울트라콜,2200619,짜장 외 1,인천 남동구 간석2동 ****,13000
397,B0RK00U3K7,2020-09-19 16:38:12,울트라콜,2200625,삼선고추짬뽕,인천 남동구 간석1동 ****,10000
396,B0RK00VFE7,2020-09-19 16:57:22,울트라콜,2200617,가 셋트(탕수육+짜장1+콜라),인천 남동구 구월1동 ****,16000
395,B0RK00VN3F,2020-09-19 17:01:18,울트라콜,2200634,나 셋트(탕수육+짬뽕1+콜라),인천 미추홀구 주안6동 ****,17000
394,B0RK00YQ3B,2020-09-19 17:31:54,울트라콜,2200635,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 구월3동 ****,21000
393,B0RK0132EG,2020-09-19 18:08:59,울트라콜,2200620,2셋트(탕수육+짜장+짬뽕+콜라) 외 1,인천 남동구 구월1동 ****,26500
392,B0RK0155FU,2020-09-19 18:21:41,울트라콜,2200631,2셋트(탕수육+짜장+짬뽕+콜라),인천 남동구 구월2동 ****,21000
391,B0RK017D52,2020-09-19 18:36:45,울트라콜,2200631,볶음밥 외 1,인천 남동구 구월1동 ****,27000
390,B0RK018JGP,2020-09-19 18:43:34,울트라콜,2200625,2셋트(탕수육+짜장+짬뽕+콜라) 외 1,인천 남동구 간석1동 ****,21000
389,B0RK018QDR,2020-09-19 18:44:57,울트라콜,2200631,간짜장 외 2,인천 남동구 구월2동 ****,51000
388,B0RK01F4BZ,2020-09-19 19:31:22,울트라콜,2200631,간짜장 외 2,인천 남동구 구월2동 ****,36000
387,B0RK01HA7C,2020-09-19 19:52:10,울트라콜,2200621,옛날고기짬뽕 외 2,인천 미추홀구 주안8동 ****,35000
386,B0RK01IZOW,2020-09-19 20:07:58,울트라콜,2200618,탕볶밥,인천 미추홀구 문학동 ****,19000
385,B0RK01JNK8,2020-09-19 20:15:16,울트라콜,2200620,차돌짬뽕,인천 남동구 구월1동 ****,10000
384,B0RK01JOIS,2020-09-19 20:15:23,울트라콜,2200628,팔보채(소)+술국 외 1,인천 남동구 구월1동 ****,35000
383,B0RK01JT3B,2020-09-19 20:16:14,울트라콜,2200625,짬짜면 외 3,인천 남동구 간석1동 ****,45000
382,B0RL004JCP,2020-09-20 09:29:38,울트라콜,2200618,삼선고추짬뽕,인천 남동구 구월1동 ****,10000
381,B0RL004KA1,2020-09-20 09:34:27,울트라콜,2200635,짜장 외 2,인천 미추홀구 관교동 ****,42000
380,B0RL004NRO,2020-09-20 09:36:54,울트라콜,2200617,탕짜면,인천 남동구 구월1동 ****,10000
379,B0RL004SHY,2020-09-20 09:47:30,울트라콜,2200620,탕짬면 외 1,인천 남동구 구월1동 ****,10500
